Filename,BT_easiness,Google WC,Inflected_Tokens,Derivational_Tokens,Tokens_w_Prefixes,Tokens_w_Affixes,Compounds,number_prefixes_per_cw,number_roots_per_cw,number_suffixes_per_cw,number_affixes_per_cw,num_morphemes_per_lemma,num_morphemes_per_cw,prefix_family_size_per_cw,root_family_size_per_cw,suffix_family_size_per_cw,affix_family_size_per_cw,perc_more_freq_words_morpho_family_prefix_per_cw,prefix_freq_per_cw,prefix_log_freq_per_cw,perc_more_freq_words_morpho_family_root,root_freq,root_log_freq,perc_more_freq_words_morpho_family_suffix_per_cw,suffix_freq_per_cw,suffix_log_freq_per_cw,perc_more_freq_words_morpho_family_affix_per_cw,affix_freq_per_cw,affix_log_freq_per_cw,prefix_in_hapax_per_cw,hapax_in_prefix_per_cw,suffix_in_hapax_per_cw,hapax_in_suffix_per_cw,affix_in_hapax_per_cw,hapax_in_affix_per_cw,prefix_len_per_cw,suffix_len_per_cw,affix_len_per_cw,mean_subset_inflectional_variety_10,inflectional_TTR_10,inflectional_MCI_10,mean_subset_derivational_variety_10,derivational_TTR_10,derivational_MCI_10
5343.txt,0.3350373,169,0.337662338,0.012987013,0,0.012987013,0.012987013,0,1,0.012987013,0.012987013,1.012987013,1.350649351,0,10.45454545,37.63636364,37.63636364,0,0,0,0.877607241,163409.7662,4.592896474,0.060519391,50103.88312,0.08553717,0.060519391,50103.88312,0.08553717,0,0,5.82E-07,0.000347096,5.82E-07,0.000347096,0,0.025974026,0.025974026,2.625,0.178571429,-0.546875,0.125,0.125,-0.859375
5344.txt,0.772712717,166,0.222222222,0.069444444,0,0.069444444,0.013888889,0,0.944444444,0.069444444,0.069444444,1.013888889,1.236111111,0,42.70833333,121.4725698,121.4725698,0,0,0,1.620507854,274300.2361,4.622381551,0.167163609,182233.7021,0.36600854,0.167163609,182233.7021,0.36600854,0,0,1736.305558,0.042848928,1736.305558,0.042848928,0,2.305555556,2.305555556,2,0.15,-0.5,0.625,0.625,-0.546875
5345.txt,-1.311037339,148,0.318181818,0.348484848,0.090909091,0.272727273,0.045454545,0.090909091,1,0.348484848,0.439393939,1.439393939,1.757575758,15.07575758,16.5,367.3030303,382.3787879,0.382243622,60304.07576,0.498619323,7.035847024,181710.1818,4.857662591,4.178835551,935186.9848,2.177520678,4.561079173,995491.0606,2.676140001,1.15E-06,0.000131081,9.30E-06,0.002953995,1.05E-05,0.003085076,0.212121212,0.893939394,1.106060606,3.428571429,0.261904762,-0.367346939,3.857142857,0.964285714,1.12244898
5346.txt,-2.403804934,149,0.322033898,0.389830508,0.050847458,0.355932203,0.033898305,0.050847458,0.983050847,0.406779661,0.457627119,1.440677966,1.762711864,12.10169492,12.49152542,565.6949153,577.7966102,0.080603033,64071.25424,0.305406631,11.12724994,249053.4407,4.772158046,5.749343748,1270248.576,2.542501457,5.829946781,1334319.831,2.847908088,5.74E-07,0.000104738,1.26E-05,0.004713189,1.32E-05,0.004817927,0.101694915,1.016949153,1.118644068,3.333333333,0.238888889,0.222222222,4,0.897222222,1.166666667
5347.txt,-2.846766899,181,0.27,0.21,0.06,0.18,0,0.06,0.81,0.18,0.24,1.05,1.32,10.13,11.77,340.13,350.26,0.724033094,49702.15,0.340728016,5.845394548,88583.23,3.677333597,2.994010663,649805.19,1.16461973,3.718043757,699507.34,1.505347746,1.08E-06,9.73E-05,8.31E-06,0.003468253,9.39E-06,0.00356558,0.12,0.36,0.48,2.2,0.12,-0.58,2.2,0.833333333,0.12
5349.txt,-1.5734127,153,0.238095238,0.476190476,0.095238095,0.428571429,0.047619048,0.095238095,1.015873016,0.476190476,0.571428571,1.587301587,1.825396825,26.14285714,20.57142857,540.8253968,566.968254,0.45678589,102393.4921,0.545613661,8.381098003,175393.8413,4.903973925,3.375809461,1335284.127,2.966054526,3.832595351,1437677.619,3.511668187,1.34E-06,0.000250123,2.92E-05,0.004428652,3.05E-05,0.004678776,0.174603175,1.317460317,1.492063492,2.428571429,0.176190476,-0.510204082,4.285714286,0.773809524,0.469387755
5350.txt,-3.596750775,177,0.37804878,0.280487805,0.085365854,0.243902439,0.024390244,0.085365854,0.93902439,0.280487805,0.365853659,1.304878049,1.682926829,33.53658537,16.45121951,280.1585366,313.695122,0.835425997,147814.5488,0.527929261,5.939065445,157738.9146,4.581253956,1.975296626,539602.1585,1.712819487,2.810722623,687416.7073,2.240748747,1.68E-06,0.00030144,1.46E-05,0.002358766,1.62E-05,0.002660206,0.182926829,0.707317073,0.890243902,3.444444444,0.288888889,-0.172839506,3.222222222,0.851851852,0.24691358
5355.txt,-2.039925986,177,0.37804878,0.243902439,0.036585366,0.219512195,0,0.036585366,0.987804878,0.292682927,0.329268293,1.317073171,1.695121951,18.47560976,10.7195122,421.8536585,440.3292683,0.650927389,63277.95122,0.225659688,4.698331194,163999.1585,4.80139599,3.9737251,774504.4024,1.824201098,4.624652489,837782.3537,2.049860786,7.69E-07,0.000135648,8.11E-06,0.003709593,8.88E-06,0.003845241,0.073170732,0.695121951,0.768292683,3.333333333,0.233333333,-0.296296296,2.777777778,0.848148148,0.086419753
5356.txt,-2.978524086,199,0.255102041,0.214285714,0.06122449,0.183673469,0.010204082,0.06122449,0.87755102,0.193877551,0.255102041,1.132653061,1.387755102,16.43877551,9.642857143,255.755102,272.1938776,0.593714609,51534.7449,0.350707092,9.387469747,115985,4.079532829,3.232687564,531429.4082,1.225325633,3.826402173,582964.1531,1.576032725,2.22E-06,0.000137147,4.90E-06,0.002195935,7.12E-06,0.002333082,0.153061224,0.551020408,0.704081633,2.9,0.1925,-0.61,2.4,0.88,0.64
5357.txt,-2.330225937,174,0.147368421,0.210526316,0.031578947,0.178947368,0.010526316,0.031578947,0.863157895,0.221052632,0.252631579,1.115789474,1.263157895,9.631578947,8.442105263,352.4526316,362.0842105,0.266336886,49409.76842,0.187181576,3.739088867,102168.8526,3.952363026,1.706209526,547324.3158,1.382881944,1.972546411,596734.0842,1.57006352,7.61E-07,8.46E-05,8.49E-06,0.003658923,9.25E-06,0.003743485,0.094736842,0.410526316,0.505263158,2.1,0.11,-0.69,2.3,0.966666667,0.03
5359.txt,-2.691530384,189,0.277777778,0.333333333,0.088888889,0.266666667,0.011111111,0.088888889,0.977777778,0.288888889,0.377777778,1.355555556,1.633333333,7.044444444,11.72222222,279.4333333,286.4777778,0.688031836,38568.21111,0.452324399,3.356189344,103442.7667,4.419784578,2.967720369,769194.6556,1.745735772,3.655752205,807762.8667,2.198060171,9.51E-06,6.87E-05,1.28E-05,0.002107901,2.23E-05,0.002176562,0.188888889,0.744444444,0.933333333,3.111111111,0.211111111,-0.320987654,3.555555556,0.833333333,0.617283951
5360.txt,-2.493544356,184,0.318681319,0.340659341,0.120879121,0.296703297,0,0.120879121,0.901098901,0.307692308,0.428571429,1.32967033,1.648351648,54.1978022,10.57142857,267.7582418,321.956044,2.198010188,111428.5055,0.704740377,10.59684905,125056.5055,4.085605564,6.267301928,746868.6264,1.843596018,8.465312117,858297.1319,2.548336395,4.01E-06,0.000397255,6.45E-06,0.001957412,1.05E-05,0.002354667,0.241758242,0.89010989,1.131868132,2.7,0.17,-0.63,3.7,0.975,0.67
5362.txt,-2.691932371,178,0.361111111,0.291666667,0.069444444,0.222222222,0,0.069444444,0.972222222,0.222222222,0.291666667,1.263888889,1.625,25.40277778,13.75,414.9166667,440.3194444,0.352400249,51644.48611,0.401016335,8.011148275,142949.5278,4.476629141,1.385016017,715921.2917,1.409751726,1.737416266,767565.7778,1.810768061,3.09E-06,0.000186673,2.24E-05,0.004209795,2.55E-05,0.004396467,0.180555556,0.541666667,0.722222222,3.875,0.3375,-0.015625,2.5,0.8125,0.1875
5363.txt,-1.78905053,155,0.4,0.226666667,0.053333333,0.186666667,0,0.053333333,0.92,0.2,0.253333333,1.173333333,1.573333333,15.08,14.09333333,252.08,267.16,0.584281843,50378.57333,0.297436003,3.548375693,167509.1733,4.287153389,1.423142994,541715.1867,1.256289188,2.007424837,592093.76,1.553725191,1.91E-06,0.000119471,6.28E-06,0.002181369,8.18E-06,0.002300839,0.146666667,0.48,0.626666667,3,0.2,-0.625,2.375,1,0.671875
5364.txt,-2.07868661,199,0.364583333,0.260416667,0.083333333,0.1875,0.03125,0.083333333,1.020833333,0.1875,0.270833333,1.291666667,1.65625,25.9375,16.35416667,288.6458333,314.5833333,0.285127698,130481.5313,0.50539564,6.875002592,142601.5521,4.909748948,1.792230545,591405.7917,1.165165864,2.077358244,721887.3229,1.670561504,9.81E-07,0.000239778,7.61E-06,0.002906303,8.59E-06,0.003146081,0.145833333,0.489583333,0.635416667,3.5,0.263333333,-0.55,2.4,0.925,-0.36
5365.txt,-2.785488375,181,0.382716049,0.296296296,0.086419753,0.209876543,0,0.098765432,0.950617284,0.259259259,0.358024691,1.308641975,1.691358025,20.17283951,13.92592593,283.5555556,303.7283951,0.319183498,93268.20988,0.543462688,9.151282058,147941.321,4.479289009,3.31128864,653049.0123,1.608737226,3.630472138,746317.2222,2.152199913,1.06E-06,0.000177375,1.28E-05,0.002279173,1.39E-05,0.002456548,0.197530864,0.691358025,0.888888889,3.222222222,0.222222222,-0.530864198,3,0.833333333,0.333333333
5366.txt,-1.883648915,152,0.23943662,0.253521127,0.014084507,0.23943662,0.014084507,0.014084507,0.830985915,0.267605634,0.281690141,1.112676056,1.352112676,0.816901408,9.154929577,161.7042254,162.5211268,0.024709661,1632.140845,0.071324169,5.98666787,145097.6197,4.000946883,4.875833242,358264.507,1.507506518,4.900542904,359896.6479,1.578830687,7.30E-07,1.31E-05,5.23E-06,0.001386039,5.96E-06,0.001399094,0.070422535,0.830985915,0.901408451,2.375,0.1375,-0.453125,2.5,0.875,0.5625
5367.txt,-2.04879309,147,0.317460317,0.333333333,0.126984127,0.253968254,0,0.126984127,0.952380952,0.285714286,0.412698413,1.365079365,1.682539683,29.84126984,11.66666667,393.5396825,423.3809524,1.560565706,150310.0317,0.766803965,6.858126557,149883.6984,4.713402688,2.270780777,785834.5556,1.794351666,3.831346483,936144.5873,2.561155631,1.42E-06,0.000242767,7.78E-06,0.003450229,9.20E-06,0.003692996,0.301587302,0.777777778,1.079365079,2.857142857,0.219047619,-0.306122449,3.428571429,0.807142857,0.489795918
5368.txt,-1.503505472,158,0.3625,0.1875,0.0875,0.125,0.05,0.0875,0.9625,0.1375,0.225,1.1875,1.55,18.1375,13.975,146.7625,164.9,0.521704106,61493.9125,0.461031226,7.292696414,167800.8,4.526620382,1.168210367,340831.3375,0.85887189,1.689914473,402325.25,1.319903116,1.40E-06,0.000137108,3.29E-06,0.001174108,4.69E-06,0.001311216,0.2,0.3875,0.5875,3.25,0.225,-0.46875,2.25,0.875,1.28125
5369.txt,-1.732828438,153,0.206896552,0.362068966,0.086206897,0.293103448,0.017241379,0.086206897,1,0.379310345,0.465517241,1.465517241,1.672413793,11.74137931,19.44827586,461.6896552,473.4310345,1.747060839,50809.39655,0.459751571,6.033552368,309707.5862,5.064962848,2.036832096,1067642.397,2.398905533,3.783892935,1118451.793,2.858657104,6.80E-06,0.000127852,9.35E-06,0.003625138,1.62E-05,0.00375299,0.224137931,0.931034483,1.155172414,2.833333333,0.195833333,0.305555556,4.333333333,0.972222222,1.388888889
5370.txt,-2.793147802,164,0.315789474,0.434210526,0.157894737,0.302631579,0.039473684,0.157894737,0.986842105,0.355263158,0.513157895,1.5,1.815789474,41.85526316,21.86842105,376.8552632,418.7105263,1.597051053,200146.5395,0.931804952,6.464890991,200859.8553,5.061662634,2.548828667,928285.25,2.214597002,4.14587972,1128431.789,3.146401954,3.97E-06,0.000361827,1.18E-05,0.002851927,1.58E-05,0.003213754,0.394736842,0.894736842,1.289473684,3.25,0.233333333,-0.09375,4.625,0.963541667,1.203125
5371.txt,-3.088371668,163,0.380952381,0.285714286,0.119047619,0.238095238,0.035714286,0.119047619,0.904761905,0.285714286,0.404761905,1.30952381,1.69047619,40.61904762,18.67857143,265.3809524,306,2.465938506,155517.7976,0.698064472,8.517810779,100367.0476,4.036516448,3.816699573,668581.631,1.716994153,6.282638079,824099.4286,2.415058625,1.07E-05,0.000365989,6.29E-06,0.001916385,1.70E-05,0.002282374,0.238095238,0.904761905,1.142857143,2.777777778,0.194444444,-0.580246914,3.444444444,0.830555556,1.160493827
5372.txt,-2.844009673,147,0.338461538,0.184615385,0.138461538,0.061538462,0,0.138461538,0.984615385,0.061538462,0.2,1.184615385,1.523076923,27,11.56923077,52.8,79.8,0.852132299,131046.9077,0.757118295,3.097028545,116901.4308,4.45570336,0.862589643,103232.3231,0.368865675,1.714721942,234279.2308,1.12598397,6.09E-06,0.000244804,1.59E-06,0.000515752,7.68E-06,0.000760556,0.338461538,0.169230769,0.507692308,3.142857143,0.228571429,-0.408163265,1.857142857,0.857142857,0.551020408
5373.txt,-2.476984216,179,0.338028169,0.169014085,0.056338028,0.126760563,0.014084507,0.056338028,1,0.126760563,0.183098592,1.183098592,1.521126761,23.14084507,13.15492958,171.8450704,194.9859155,0.227846218,86856.26761,0.345379352,2.711189667,256767.8732,4.990029554,0.379868809,405009.4789,0.801092058,0.607715027,491865.7465,1.146471411,1.26E-06,0.000228468,2.61E-06,0.001277245,3.87E-06,0.001505713,0.112676056,0.366197183,0.478873239,3,0.2,-0.625,1.625,0.75,-0.421875
5375.txt,-1.802006997,181,0.395348837,0.279069767,0.11627907,0.220930233,0.034883721,0.11627907,1.023255814,0.244186047,0.360465116,1.38372093,1.779069767,27.47674419,17.1744186,302.6744186,330.1511628,2.180382313,108909.9302,0.651961604,5.480208275,155606.6279,4.936889476,4.344591349,721597.5116,1.529272896,6.524973662,830507.4419,2.1812345,3.94E-06,0.000237121,8.54E-06,0.002477195,1.25E-05,0.002714316,0.337209302,0.546511628,0.88372093,3.444444444,0.251851852,-0.395061728,3.111111111,0.944444444,0.345679012
5376.txt,-2.450781709,175,0.394366197,0.084507042,0.014084507,0.070422535,0.014084507,0.014084507,0.929577465,0.098591549,0.112676056,1.042253521,1.436619718,4.352112676,11.67605634,150.8732394,155.2253521,0.009145784,18822.94366,0.086280928,3.346966023,115738.0282,4.307199105,0.518464024,309122.1972,0.607443212,0.527609808,327945.1408,0.69372414,2.42E-07,5.00E-05,2.31E-06,0.001386039,2.56E-06,0.001436084,0.014084507,0.23943662,0.253521127,3,0.2,-0.625,1,0.75,-0.125
5377.txt,-1.261651996,174,0.333333333,0.16091954,0.068965517,0.126436782,0.011494253,0.08045977,0.91954023,0.149425287,0.229885057,1.149425287,1.482758621,20.14942529,15.49425287,150.2068966,170.3563218,2.264600119,51987.09195,0.425074716,4.749317307,149372.4828,4.377352807,2.447388569,340083.6782,0.885766299,4.711988688,392070.7701,1.310841016,3.51E-06,0.000170469,3.12E-05,0.001349549,3.47E-05,0.001520019,0.229885057,0.425287356,0.655172414,3.444444444,0.253968254,-0.395061728,2.222222222,0.777777778,1.024691358
5379.txt,-2.194383485,161,0.203389831,0.254237288,0.016949153,0.254237288,0.016949153,0.016949153,0.983050847,0.322033898,0.338983051,1.322033898,1.525423729,11.15254237,10.6440678,314.3050847,325.4576271,0.301834223,10351.62712,0.098065434,8.084202296,262303.4915,4.593657068,4.529077428,686910.0508,1.953116384,4.830911652,697261.678,2.051181819,7.22E-07,6.81E-05,1.41E-05,0.002856716,1.49E-05,0.002924796,0.033898305,0.847457627,0.881355932,2.333333333,0.135185185,0.055555556,3.333333333,0.833333333,1.388888889
5380.txt,-0.0800949,190,0.275362319,0.072463768,0,0.072463768,0.014492754,0,0.942028986,0.072463768,0.072463768,1.014492754,1.289855072,0,49.52173913,21.79746416,21.79746416,0,0,0,1.057802719,244301.9565,4.60080335,0.224417021,27881.71843,0.342029403,0.224417021,27881.71843,0.342029403,0,0,4353.318845,0.043751413,4353.318845,0.043751413,0,3.202898551,3.202898551,3,0.201587302,-0.285714286,0.714285714,0.571428571,-0.469387755
5381.txt,-1.153793459,181,0.236842105,0.355263158,0.052631579,0.328947368,0.013157895,0.052631579,0.921052632,0.355263158,0.407894737,1.328947368,1.565789474,5.947368421,10.27631579,375.6052632,381.5526316,0.468868484,28558,0.291178882,8.376626757,133318.9474,4.288622445,2.337009527,779061.0658,2.103716675,2.805878011,807619.0658,2.394895556,5.62E-06,8.74E-05,2.28E-05,0.003335718,2.84E-05,0.003423126,0.131578947,1.026315789,1.157894737,2.625,0.179166667,-0.546875,3.5,0.802083333,1.4375
5382.txt,0.024668264,167,0.3,0.1,0,0.1,0.05,0,1,0.1,0.1,1.1,1.4,0,15.45,137.05,137.05,0,0,0,3.584081968,220029.7167,4.892705119,0.367314794,230631.6167,0.615525423,0.367314794,230631.6167,0.615525423,0,0,5.99E-06,0.001673619,5.99E-06,0.001673619,0,0.2,0.2,2.833333333,0.183333333,0.305555556,0.833333333,0.583333333,-0.194444444
5383.txt,0.588581918,155,0.285714286,0.089285714,0.017857143,0.071428571,0.053571429,0.017857143,1,0.071428571,0.089285714,1.089285714,1.375,3.017857143,13.48214286,131.2678571,134.2857143,0.318877551,2698.142857,0.09248666,3.597105509,741082.0179,4.993158776,0.283301264,296516.25,0.469249463,0.602178815,299214.3929,0.561736124,1.89E-06,4.41E-05,1.91E-06,0.001166935,3.80E-06,0.001211075,0.071428571,0.178571429,0.25,2.666666667,0.188888889,-0.222222222,0.833333333,0.5,-0.027777778
5384.txt,-1.697271948,197,0.211267606,0.366197183,0.14084507,0.281690141,0.028169014,0.14084507,1.014084507,0.295774648,0.436619718,1.450704225,1.661971831,35.63380282,18.74647887,368.5070423,404.1408451,1.854113165,138370.338,0.828848179,9.817712428,196277.8451,4.975656534,2.992214927,1045095.07,1.885553038,4.846328092,1183465.408,2.714401217,2.39E-06,0.000289393,6.17E-06,0.002830827,8.56E-06,0.00312022,0.23943662,0.816901408,1.056338028,2.375,0.1375,-0.078125,3.625,0.825892857,0.703125
5386.txt,0.813990926,162,0.369230769,0.030769231,0,0.030769231,0,0,0.984615385,0.030769231,0.030769231,1.015384615,1.384615385,0,16.2,79.56923077,79.56923077,0,0,0,0.903010033,160090.2615,4.750413929,0.08604209,129647.9692,0.203787609,0.08604209,129647.9692,0.203787609,0,0,1.24E-06,0.000796207,1.24E-06,0.000796207,0,0.061538462,0.061538462,3,0.228571429,-0.142857143,0.285714286,0.285714286,-0.673469388
5387.txt,-1.495246562,171,0.157894737,0.192982456,0.01754386,0.192982456,0,0.01754386,0.912280702,0.192982456,0.210526316,1.122807018,1.280701754,0.228070175,15.96491228,290.0175439,290.245614,0,149.1754386,0.068939863,2.592626491,183455.0175,4.385750486,1.676096676,428389.0526,1.188825325,1.676096676,428538.2281,1.257765188,0,0,2.59E-05,0.003065365,2.59E-05,0.003065365,0.087719298,0.473684211,0.561403509,2,0.1,-0.333333333,1.833333333,0.611111111,0.305555556
5388.txt,-2.624654414,164,0.323529412,0.397058824,0.073529412,0.367647059,0.044117647,0.088235294,1,0.411764706,0.5,1.5,1.823529412,35,14.08823529,525.2647059,560.2647059,1.62954792,99173.39706,0.507303084,10.7518108,154560.6471,4.585420488,6.349826365,1307618.632,2.578944922,7.979374285,1406792.029,3.086248006,6.33E-06,0.000304432,1.03E-05,0.004316573,1.66E-05,0.004621005,0.191176471,1.058823529,1.25,2.571428571,0.167857143,-0.346938776,4.142857143,0.867346939,1.306122449
5395.txt,0.796077634,174,0.295774648,0.042253521,0.014084507,0.028169014,0.014084507,0.014084507,1.014084507,0.028169014,0.042253521,1.056338028,1.352112676,2.084507042,12.67605634,42.1971831,44.28169014,0.479064865,4670.704225,0.077755503,1.395073339,277757.8732,4.939882498,0.310856667,61964.47887,0.173520334,0.789921532,66635.1831,0.251275837,2.97E-07,1.52E-05,6.83E-07,0.00038078,9.80E-07,0.000396011,0.028169014,0.070422535,0.098591549,2.625,0.1625,-0.421875,0.375,0.375,-0.578125
5396.txt,-2.247699737,187,0.333333333,0.126436782,0.011494253,0.114942529,0.022988506,0.011494253,0.931034483,0.137931034,0.149425287,1.08045977,1.413793103,1.367816092,14.67816092,207.5632184,208.9310345,0,13868.75862,0.069902952,4.915111506,153598.6782,4.386051379,1.148802543,457344.1954,0.87805979,1.148802543,471212.954,0.947962742,2.86E-08,5.33E-06,4.46E-06,0.00151114,4.49E-06,0.001516467,0.034482759,0.356321839,0.390804598,2.555555556,0.16031746,-0.604938272,1.222222222,0.611111111,-0.419753086
5397.txt,-0.483464856,176,0.31147541,0.098360656,0.016393443,0.098360656,0.016393443,0.016393443,0.918032787,0.098360656,0.114754098,1.032786885,1.344262295,13.08196721,8.62295082,187.2786885,200.3606557,0.25711171,8828.606557,0.093954459,5.321363518,192948.0656,4.549036193,0.716245429,279319.7869,0.618053158,0.973357139,288148.3934,0.712007617,1.19E-06,9.88E-05,5.28E-06,0.00194756,6.47E-06,0.002046331,0.032786885,0.229508197,0.262295082,2.428571429,0.142857143,-0.653061224,1,0.857142857,-0.428571429
5398.txt,0.823963203,163,0.3,0.085714286,0,0.085714286,0.028571429,0,0.985714286,0.085714286,0.085714286,1.071428571,1.371428571,0,14.41428571,75.05714286,75.05714286,0,0,0,5.060263236,220986.5571,4.658002271,0.773697324,143289.0143,0.46076286,0.773697324,143289.0143,0.46076286,0,0,1.33E-06,0.000809958,1.33E-06,0.000809958,0,0.171428571,0.171428571,2.857142857,0.185714286,-0.448979592,0.857142857,0.714285714,-0.448979592
5400.txt,-0.483542796,155,0.421052632,0.175438596,0.01754386,0.157894737,0,0.01754386,0.98245614,0.157894737,0.175438596,1.157894737,1.578947368,6.49122807,14.84210526,268.2631579,274.754386,0.137878572,22035.92982,0.107000109,4.827886175,206709.5263,4.684887617,1.25798833,453794.7018,0.98824077,1.395866902,475830.6316,1.09524088,2.65E-07,5.15E-05,8.01E-06,0.003116861,8.28E-06,0.003168357,0.035087719,0.280701754,0.315789474,3.166666667,0.238095238,-0.305555556,1.5,0.611111111,-0.083333333
5401.txt,0.853612643,194,0.287671233,0.02739726,0,0.02739726,0.01369863,0,0.95890411,0.02739726,0.02739726,0.98630137,1.273972603,0,12.79452055,42.49315068,42.49315068,0,0,0,2.600034721,226218.137,4.744775263,0.083429917,61829.9863,0.169904033,0.083429917,61829.9863,0.169904033,0,0,8.44E-07,0.000389394,8.44E-07,0.000389394,0,0.054794521,0.054794521,2.75,0.204166667,-0.53125,0.25,0.25,-0.71875
5402.txt,-1.412705072,196,0.202702703,0.337837838,0.040540541,0.310810811,0.013513514,0.040540541,1,0.391891892,0.432432432,1.432432432,1.635135135,9.324324324,14.89189189,440.6621622,449.9864865,0.258912995,40553.51351,0.225959751,9.295127712,257675.9189,5.15438694,3.415188066,1006598,2.4337199,3.674101061,1047151.514,2.659679651,2.44E-06,9.81E-05,8.87E-06,0.003313139,1.13E-05,0.003411259,0.121621622,0.959459459,1.081081081,2.5,0.16875,-0.1875,3.875,0.975,0.609375
5403.txt,-1.686487447,178,0.176470588,0.338235294,0.102941176,0.323529412,0,0.102941176,1,0.338235294,0.441176471,1.441176471,1.617647059,24.11764706,12.73529412,474.8382353,498.9558824,3.388082338,124968.9706,0.608103908,6.388013538,170426.8676,4.964612608,4.059331733,1337059.221,2.172561848,7.44741407,1462028.191,2.780665756,2.01E-06,0.00022946,2.26E-05,0.003889459,2.46E-05,0.004118919,0.235294118,0.955882353,1.191176471,2,0.107142857,-0.571428571,3.714285714,0.879591837,0.816326531
